"no_heading_1"	"no_heading_2"	"no_heading_3"	"no_heading_4"	"no_heading_5"	"no_heading_6"	"no_heading_7"	"no_heading_8"	"no_heading_9"	"no_heading_10"	"no_heading_11"	"no_heading_12"	"no_heading_13"	"no_heading_14"	"no_heading_15"	"no_heading_16"	"no_heading_17"	"no_heading_18"	"no_heading_19"	"no_heading_20"	"no_heading_21"
"HCrO4-"	2.333113216054096e-09	"CrO4-2"	2.543039499210801e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.442211100000000e+00	"pe"	1.500346784779732e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787799412226e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.343552254532516e-09	"CrO4-2"	2.438648867312320e-10	"pH"	5.422110600000000e+00	"pe"	1.492306473921103e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687077694969e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.343552256777738e-09	"CrO4-2"	2.438648844831613e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.422110600000000e+00	"pe"	1.502356832463636e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787794780033e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.353605010089288e-09	"CrO4-2"	2.338121055266455e-10	"pH"	5.402010100000000e+00	"pe"	1.494316521685412e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687073223587e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.353605012176115e-09	"CrO4-2"	2.338121034368056e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.402010100000000e+00	"pe"	1.504366880228096e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787790308955e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.363282374089952e-09	"CrO4-2"	2.241347148945276e-10	"pH"	5.381909500000000e+00	"pe"	1.496326579528414e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687068909590e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.363282376028148e-09	"CrO4-2"	2.241347129533425e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.381909500000000e+00	"pe"	1.506376938071243e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787785995249e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.372595079728165e-09	"CrO4-2"	2.148219815891993e-10	"pH"	5.361809000000000e+00	"pe"	1.498336627448234e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687064749231e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.372595081526859e-09	"CrO4-2"	2.148219797874765e-10	"O2(g) > 0.21 atm"	3.962688640993907e-01	"pH"	5.361809000000000e+00	"pe"	1.508386985991204e+01	"PO2"	-4.020100500000154e-01	"PH2"	-4.081787781835171e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.381553959845784e-09	"CrO4-2"	2.058630727138430e-10	"pH"	5.341708500000000e+00	"pe"	1.500346675442942e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687060738647e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.381553961513727e-09	"CrO4-2"	2.058630710427854e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.341708500000000e+00	"pe"	1.510397033986049e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787777824860e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.390169726558730e-09	"CrO4-2"	1.972472760949963e-10	"pH"	5.321608000000000e+00	"pe"	1.502356723510598e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687056873959e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.390169728104314e-09	"CrO4-2"	1.972472745462353e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.321608000000000e+00	"pe"	1.512407082053836e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787773960434e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.398452996797423e-09	"CrO4-2"	1.889639747419938e-10	"pH"	5.301507500000000e+00	"pe"	1.504366771649250e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687053151263e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.398452998228601e-09	"CrO4-2"	1.889639733075603e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.301507500000000e+00	"pe"	1.514417130192614e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787770237991e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.406414271130877e-09	"CrO4-2"	1.810026680227081e-10	"pH"	5.281407000000000e+00	"pe"	1.506376819856941e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687049566644e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.406414272455219e-09	"CrO4-2"	1.810026666950389e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.281407000000000e+00	"pe"	1.516427178400426e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787766653615e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.414063914830740e-09	"CrO4-2"	1.733529905993942e-10	"pH"	5.261306500000000e+00	"pe"	1.508386868131711e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687046116185e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.414063916055417e-09	"CrO4-2"	1.733529893713207e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.261306500000000e+00	"pe"	1.518437226675314e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787763203391e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.421412141058435e-09	"CrO4-2"	1.660047292414505e-10	"pH"	5.241206000000000e+00	"pe"	1.510396916471609e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687042795980e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.421412142190205e-09	"CrO4-2"	1.660047281061924e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.241206000000000e+00	"pe"	1.520447275015325e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787759883412e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.428468996056412e-09	"CrO4-2"	1.589478376339610e-10	"pH"	5.221105500000000e+00	"pe"	1.512406964874692e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687039602146e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.428468997101696e-09	"CrO4-2"	1.589478365851192e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.221105500000000e+00	"pe"	1.522457323418516e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787756689795e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.435244346224236e-09	"CrO4-2"	1.521724493015513e-10	"pH"	5.201005000000000e+00	"pe"	1.514417013339032e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687036530827e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.435244347189066e-09	"CrO4-2"	1.521724483330936e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.201005000000000e+00	"pe"	1.524467371882961e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787753618684e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.441747866960119e-09	"CrO4-2"	1.456688887666767e-10	"pH"	5.180904500000000e+00	"pe"	1.516427061862720e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687033578203e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.441747867850164e-09	"CrO4-2"	1.456688878729247e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.180904500000000e+00	"pe"	1.526477420406750e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787750666262e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.447989033150387e-09	"CrO4-2"	1.394276810600006e-10	"pH"	5.160804000000000e+00	"pe"	1.518437110443870e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687030740503e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.447989033970965e-09	"CrO4-2"	1.394276802356195e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.160804000000000e+00	"pe"	1.528487468987997e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787747828756e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.453977111191365e-09	"CrO4-2"	1.334395596983060e-10	"pH"	5.140703500000000e+00	"pe"	1.520447159080621e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687028014003e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.453977111947475e-09	"CrO4-2"	1.334395589382908e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.140703500000000e+00	"pe"	1.530497517624840e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787745102442e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.459721152431278e-09	"CrO4-2"	1.276954732424502e-10	"pH"	5.120603000000000e+00	"pe"	1.522457207771139e+01	"PO2"	-8.040200999999882e-01	"PH2"	-4.061687025395040e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.459721153127635e-09	"CrO4-2"	1.276954725421110e-10	"O2(g) > 0.21 atm"	3.962688640994166e-01	"pH"	5.120603000000000e+00	"pe"	1.532507566315447e+01	"PO2"	-4.020100499999870e-01	"PH2"	-4.081787742483657e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.465229987923153e-09	"CrO4-2"	1.221865905443427e-10	"pH"	5.100502500000000e+00	"pe"	1.524467256513623e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687022880007e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.465229988564110e-09	"CrO4-2"	1.221865898992892e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.100502500000000e+00	"pe"	1.534517615058017e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787739968796e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.470512224383393e-09	"CrO4-2"	1.169043047880163e-10	"pH"	5.080402000000000e+00	"pe"	1.526477305306304e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687020465371e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.470512224973075e-09	"CrO4-2"	1.169043041941464e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.080402000000000e+00	"pe"	1.536527663850781e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787737554324e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.475576241255850e-09	"CrO4-2"	1.118402364255632e-10	"pH"	5.060301500000000e+00	"pe"	1.528487354147449e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687018147661e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.475576241798058e-09	"CrO4-2"	1.118402358790463e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.060301500000000e+00	"pe"	1.538537712692005e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787735236772e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.480430188784385e-09	"CrO4-2"	1.069862351041420e-10	"pH"	5.040201000000000e+00	"pe"	1.530497403035361e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687015923485e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.480430189282711e-09	"CrO4-2"	1.069862346014067e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.040201000000000e+00	"pe"	1.540547761579993e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787733012748e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.485081987003255e-09	"CrO4-2"	1.023343806755600e-10	"pH"	5.020100500000000e+00	"pe"	1.532507451968381e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687013789525e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.485081987461004e-09	"CrO4-2"	1.023343802132774e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.020100500000000e+00	"pe"	1.542557810513086e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787730878934e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.489539325557898e-09	"CrO4-2"	9.787698337509095e-11	"pH"	5.000000000000000e+00	"pe"	1.534517500944889e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687011742541e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.489539325978181e-09	"CrO4-2"	9.787698295016493e-11	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.000000000000000e+00	"pe"	1.544567859489664e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081787728832089e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	2.489539325557898e-09	"CrO4-2"	9.787698337509095e-11	"pH"	5.000000000000000e+00	"pe"	1.534517500944889e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687011742541e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.314911440733958e-09	"CrO4-2"	1.272506329149735e-09	"pH"	6.386934700000000e+00	"pe"	1.395824269303291e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687488459345e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.314911455752146e-09	"CrO4-2"	1.272506314131050e-09	"O2(g) > 0.21 atm"	3.962688640993907e-01	"pH"	6.386934700000000e+00	"pe"	1.405874627832377e+01	"PO2"	-4.020100500000154e-01	"PH2"	-4.081788205517517e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.302583149869850e-09	"HCrO4-"	1.284834624929095e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.407035200000000e+00	"pe"	1.403864583229074e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788216310910e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.302583164794133e-09	"HCrO4-"	1.284834610005271e-09	"pH"	6.407035200000000e+00	"pe"	1.393814224700329e+01	"PO2"	-8.040200999999882e-01	"PH2"	-4.061687499253421e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.299873824241785e-09	"CrO4-2"	1.287543948141171e-09	"O2(g) > 0.21 atm"	2.494508108675952e-01	"pH"	6.396984900000000e+00	"pe"	1.399844418948778e+01	"PO2"	-6.030150800000058e-01	"PH2"	-4.071737827750318e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.302583164794133e-09	"HCrO4-"	1.284834610005271e-09	"pH"	6.407035200000000e+00	"pe"	1.393814224700329e+01	"PO2"	-8.040200999999882e-01	"PH2"	-4.061687499253421e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.302583149869850e-09	"HCrO4-"	1.284834624929095e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.407035200000000e+00	"pe"	1.403864583229074e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788216310910e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.332649406846313e-09	"HCrO4-"	1.254768372534178e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.427135700000000e+00	"pe"	1.401854538593785e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788227040332e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.332649421645179e-09	"HCrO4-"	1.254768357735715e-09	"pH"	6.427135700000000e+00	"pe"	1.391804180065378e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687509983519e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.332649421645179e-09	"HCrO4-"	1.254768357735715e-09	"pH"	6.427135700000000e+00	"pe"	1.391804180065378e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687509983519e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.332649406846313e-09	"HCrO4-"	1.254768372534178e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.427135700000000e+00	"pe"	1.401854538593785e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788227040332e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.362672495100066e-09	"HCrO4-"	1.224745288524818e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.447236200000000e+00	"pe"	1.399844493921102e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788237694965e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.362672509743438e-09	"HCrO4-"	1.224745273881820e-09	"pH"	6.447236200000000e+00	"pe"	1.389794135393030e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687520638824e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.392620018600910e-09	"HCrO4-"	1.194797768928595e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.467336700000000e+00	"pe"	1.397834449205772e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788248264307e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.392620033059813e-09	"HCrO4-"	1.194797754470004e-09	"pH"	6.467336700000000e+00	"pe"	1.387784090678033e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687531208829e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.422459915263511e-09	"HCrO4-"	1.164957875828526e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.487437200000000e+00	"pe"	1.395824404442723e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788258738208e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.422459929510303e-09	"HCrO4-"	1.164957861581942e-09	"pH"	6.487437200000000e+00	"pe"	1.385774045915312e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687541683386e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.452160593806047e-09	"HCrO4-"	1.135257200504460e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.507537700000000e+00	"pe"	1.393814359627073e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788269106909e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.452160607814672e-09	"HCrO4-"	1.135257186496073e-09	"pH"	6.507537700000000e+00	"pe"	1.383764001099987e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687552052737e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.481691066218873e-09	"HCrO4-"	1.105726730964419e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.527638200000000e+00	"pe"	1.391804314754158e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788279361079e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.481691079964835e-09	"HCrO4-"	1.105726717218642e-09	"pH"	6.527638200000000e+00	"pe"	1.381753956227392e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687562307547e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.511021074679875e-09	"HCrO4-"	1.076396725029175e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.547738700000000e+00	"pe"	1.389794269819536e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788289491835e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.511021088140454e-09	"HCrO4-"	1.076396711568672e-09	"pH"	6.547738700000000e+00	"pe"	1.379743911293086e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687572438934e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.540121211840527e-09	"HCrO4-"	1.047296590046300e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	6.567839200000000e+00	"pe"	1.387784224819009e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081788299490780e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrO4-2"	1.540121224994901e-09	"HCrO4-"	1.047296576891740e-09	"pH"	6.567839200000000e+00	"pe"	1.377733866292870e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061687582438501e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
