"no_heading_1"	"no_heading_2"	"no_heading_3"	"no_heading_4"	"no_heading_5"	"no_heading_6"	"no_heading_7"	"no_heading_8"	"no_heading_9"	"no_heading_10"	"no_heading_11"	"no_heading_12"	"no_heading_13"	"no_heading_14"	"no_heading_15"	"no_heading_16"	"no_heading_17"	"no_heading_18"	"no_heading_19"	"no_heading_20"	"no_heading_21"
"HCrO4-"	1.056131999118437e-08	"CrO4-2"	2.373815044166127e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.804020100000000e+00	"pe"	1.464164367852345e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784765557453e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.065003251579699e-08	"CrO4-2"	2.285102362607481e-09	"pH"	5.783919600000000e+00	"pe"	1.456124057047686e+01	"PO2"	-8.040201000000167e-01	"PH2"	-4.061684043948134e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.065003254922608e-08	"CrO4-2"	2.285102329139440e-09	"O2(g) > 0.21 atm"	3.962688640993907e-01	"pH"	5.783919600000000e+00	"pe"	1.466174415719471e+01	"PO2"	-4.020100500000154e-01	"PH2"	-4.081784761291704e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.073611269155191e-08	"CrO4-2"	2.199022031058612e-09	"pH"	5.763819100000000e+00	"pe"	1.458134104967968e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684039788698e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.073611272318853e-08	"CrO4-2"	2.199021999382398e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.763819100000000e+00	"pe"	1.468184463639894e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784757132552e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.081958714612809e-08	"CrO4-2"	2.115547421861144e-09	"pH"	5.743718600000000e+00	"pe"	1.460144152941693e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684035736149e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.081958717602741e-08	"CrO4-2"	2.115547391921707e-09	"O2(g) > 0.21 atm"	3.962688640993907e-01	"pH"	5.743718600000000e+00	"pe"	1.470194511613758e+01	"PO2"	-4.020100500000154e-01	"PH2"	-4.081784753080279e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.090048643701667e-08	"CrO4-2"	2.034647977492899e-09	"pH"	5.723618100000000e+00	"pe"	1.462154200968886e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684031790534e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.090048646523627e-08	"CrO4-2"	2.034647949232466e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.723618100000000e+00	"pe"	1.472204559641086e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784749134935e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.097884467909636e-08	"CrO4-2"	1.956289583031022e-09	"pH"	5.703517600000000e+00	"pe"	1.464164249049454e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684027951670e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.097884470569616e-08	"CrO4-2"	1.956289556389808e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.703517600000000e+00	"pe"	1.474214607721785e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784745296333e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.105469921366036e-08	"CrO4-2"	1.880434897125406e-09	"pH"	5.683417100000000e+00	"pe"	1.466174297183197e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684024219157e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.105469923870172e-08	"CrO4-2"	1.880434872042020e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.683417100000000e+00	"pe"	1.476224655855657e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784741564076e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.112809028542389e-08	"CrO4-2"	1.807043674991350e-09	"pH"	5.663316600000000e+00	"pe"	1.468184345369816e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684020592394e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.112809030896931e-08	"CrO4-2"	1.807043651403355e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.663316600000000e+00	"pe"	1.478234704042399e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784737937561e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.119906072906899e-08	"CrO4-2"	1.736073081865094e-09	"pH"	5.643216100000000e+00	"pe"	1.470194393608914e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684017070590e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.119906075118148e-08	"CrO4-2"	1.736073059709436e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.643216100000000e+00	"pe"	1.480244752281618e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784734415999e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.126765566664498e-08	"CrO4-2"	1.667477995603630e-09	"pH"	5.623115600000000e+00	"pe"	1.472204441900007e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684013652777e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.126765568738784e-08	"CrO4-2"	1.667477974817062e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.623115600000000e+00	"pe"	1.482254800572829e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784730998421e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.133392221691618e-08	"CrO4-2"	1.601211297337366e-09	"pH"	5.603015100000000e+00	"pe"	1.474214490242531e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684010337824e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.133392223635248e-08	"CrO4-2"	1.601211277856822e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.603015100000000e+00	"pe"	1.484264848915467e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784727683697e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.139790921753328e-08	"CrO4-2"	1.537224149298914e-09	"pH"	5.582914600000000e+00	"pe"	1.476224538635845e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684007124453e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.139790923572599e-08	"CrO4-2"	1.537224131061913e-09	"O2(g) > 0.21 atm"	3.962688640994166e-01	"pH"	5.582914600000000e+00	"pe"	1.486274897308892e+01	"PO2"	-4.020100499999870e-01	"PH2"	-4.081784724470547e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.145966696070497e-08	"CrO4-2"	1.475466259151704e-09	"pH"	5.562814100000000e+00	"pe"	1.478234587079241e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061684004011245e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.145966697771508e-08	"CrO4-2"	1.475466242096442e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.562814100000000e+00	"pe"	1.488284945752395e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784721357553e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.151924694286111e-08	"CrO4-2"	1.415886130327454e-09	"pH"	5.542713600000000e+00	"pe"	1.480244635571948e+01	"PO2"	-8.040200999999882e-01	"PH2"	-4.061684000996659e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.151924695874944e-08	"CrO4-2"	1.415886114393333e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.542713600000000e+00	"pe"	1.490294994245206e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784718343175e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.157670162862748e-08	"CrO4-2"	1.358431298050870e-09	"pH"	5.522613100000000e+00	"pe"	1.482254684113140e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683998079042e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.157670164345346e-08	"CrO4-2"	1.358431283178610e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.522613100000000e+00	"pe"	1.492305042786498e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784715425759e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.163208422928265e-08	"CrO4-2"	1.303048550883693e-09	"pH"	5.502512600000000e+00	"pe"	1.484264732701940e+01	"PO2"	-8.040200999999882e-01	"PH2"	-4.061683995256643e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.163208424310419e-08	"CrO4-2"	1.303048537015497e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.502512600000000e+00	"pe"	1.494315091375396e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784712603555e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.168544849572574e-08	"CrO4-2"	1.249684137757099e-09	"pH"	5.482412100000000e+00	"pe"	1.486274781337428e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683992527619e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.168544850859884e-08	"CrO4-2"	1.249684124836837e-09	"O2(g) > 0.21 atm"	3.962688640993907e-01	"pH"	5.482412100000000e+00	"pe"	1.496325140010979e+01	"PO2"	-4.020100500000154e-01	"PH2"	-4.081784709874720e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.173684852586473e-08	"CrO4-2"	1.198283960583082e-09	"pH"	5.462311600000000e+00	"pe"	1.488284830018646e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683989890055e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.173684853784372e-08	"CrO4-2"	1.198283948556453e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.462311600000000e+00	"pe"	1.498335188692288e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784707237339e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.178633858622945e-08	"CrO4-2"	1.148793752641834e-09	"pH"	5.442211100000000e+00	"pe"	1.490294878744602e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683987341966e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.178633859736680e-08	"CrO4-2"	1.148793741456436e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.442211100000000e+00	"pe"	1.500345237418332e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784704689426e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.183397294752046e-08	"CrO4-2"	1.101159243033215e-09	"pH"	5.422110600000000e+00	"pe"	1.492304927514275e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683984881312e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.183397295786660e-08	"CrO4-2"	1.101159232638639e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.422110600000000e+00	"pe"	1.502355286188090e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784702228943e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.187980573372741e-08	"CrO4-2"	1.055326307558240e-09	"pH"	5.402010100000000e+00	"pe"	1.494314976326623e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683982506008e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.187980574333046e-08	"CrO4-2"	1.055326297906098e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.402010100000000e+00	"pe"	1.504365335000520e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784699853802e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.192389099945088e-08	"CrO4-2"	1.011240891395788e-09	"pH"	5.381909500000000e+00	"pe"	1.496325035180577e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683980213916e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.192389100835756e-08	"CrO4-2"	1.011240882439827e-09	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.381909500000000e+00	"pe"	1.506375393854554e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784697561870e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.196628173626384e-08	"CrO4-2"	9.688500027459923e-10	"pH"	5.361809000000000e+00	"pe"	1.498335084075072e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683978002906e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.196628174451811e-08	"CrO4-2"	9.688499944420107e-10	"O2(g) > 0.21 atm"	3.962688640993907e-01	"pH"	5.361809000000000e+00	"pe"	1.508385442749126e+01	"PO2"	-4.020100500000154e-01	"PH2"	-4.081784695351013e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.200703107529605e-08	"CrO4-2"	9.281005102392644e-10	"pH"	5.341708500000000e+00	"pe"	1.500345133009015e+01	"PO2"	-8.040200999999882e-01	"PH2"	-4.061683975870793e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.200703108294010e-08	"CrO4-2"	9.281005025451761e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.341708500000000e+00	"pe"	1.510395491683143e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784693219048e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.204619130018216e-08	"CrO4-2"	8.889401299923072e-10	"pH"	5.321608000000000e+00	"pe"	1.502355181981312e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683973815386e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.204619130725595e-08	"CrO4-2"	8.889401228681093e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.321608000000000e+00	"pe"	1.512405540655511e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784691163784e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.208381398030822e-08	"CrO4-2"	8.513172923603595e-10	"pH"	5.301507500000000e+00	"pe"	1.504365230990864e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683971834490e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.208381398684964e-08	"CrO4-2"	8.513172857680998e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.301507500000000e+00	"pe"	1.514415589665132e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784689183026e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.211994989083770e-08	"CrO4-2"	8.151812219109285e-10	"pH"	5.281407000000000e+00	"pe"	1.506375280036573e+01	"PO2"	-8.040200999999882e-01	"PH2"	-4.061683969925908e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.211994989688278e-08	"CrO4-2"	8.151812158146823e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.281407000000000e+00	"pe"	1.516425638710907e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784687274577e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.215464894254337e-08	"CrO4-2"	7.804820075919031e-10	"pH"	5.261306500000000e+00	"pe"	1.508385329117341e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683968087445e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.215464894812600e-08	"CrO4-2"	7.804820019577211e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.261306500000000e+00	"pe"	1.518435687791740e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784685436242e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.218796012084365e-08	"CrO4-2"	7.471706636947178e-10	"pH"	5.241206000000000e+00	"pe"	1.510395378232079e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683966316920e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.218796012599598e-08	"CrO4-2"	7.471706584905744e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.241206000000000e+00	"pe"	1.520445736906539e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784683665840e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.221993143344827e-08	"CrO4-2"	7.151991822087578e-10	"pH"	5.221105500000000e+00	"pe"	1.512405427379701e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683964612164e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.221993143820042e-08	"CrO4-2"	7.151991774044807e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.221105500000000e+00	"pe"	1.522455786054221e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784681961204e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.225060986602462e-08	"CrO4-2"	6.845205771542297e-10	"pH"	5.201005000000000e+00	"pe"	1.514415476559133e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683962971028e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.225060987040490e-08	"CrO4-2"	6.845205727214444e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.201005000000000e+00	"pe"	1.524465835233710e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784680320182e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.228004134531201e-08	"CrO4-2"	6.550889214678027e-10	"pH"	5.180904500000000e+00	"pe"	1.516425525769312e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683961391385e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.228004134934713e-08	"CrO4-2"	6.550889173798657e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.180904500000000e+00	"pe"	1.526475884443943e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784678740649e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.230827070912442e-08	"CrO4-2"	6.268593769992403e-10	"pH"	5.160804000000000e+00	"pe"	1.518435575009186e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683959871135e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.230827071283939e-08	"CrO4-2"	6.268593732311749e-10	"O2(g) > 0.21 atm"	3.962688640994166e-01	"pH"	5.160804000000000e+00	"pe"	1.528485933683871e+01	"PO2"	-4.020100499999870e-01	"PH2"	-4.081784677220504e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.233534168270316e-08	"CrO4-2"	5.997882181585919e-10	"pH"	5.140703500000000e+00	"pe"	1.520445624277721e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683958408204e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.233534168612136e-08	"CrO4-2"	5.997882146869915e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.140703500000000e+00	"pe"	1.530495982952456e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784675757675e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.236129686089947e-08	"CrO4-2"	5.738328497327861e-10	"pH"	5.120603000000000e+00	"pe"	1.522455673573895e+01	"PO2"	-8.040200999999882e-01	"PH2"	-4.061683957000553e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.236129686404278e-08	"CrO4-2"	5.738328465357681e-10	"O2(g) > 0.21 atm"	3.962688640994036e-01	"pH"	5.120603000000000e+00	"pe"	1.532506032248680e+01	"PO2"	-4.020100500000012e-01	"PH2"	-4.081784674350123e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.238617769569122e-08	"CrO4-2"	5.489518193683099e-10	"pH"	5.100502500000000e+00	"pe"	1.524465722896706e+01	"PO2"	-8.040201000000025e-01	"PH2"	-4.061683955646176e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	1.238617769858015e-08	"CrO4-2"	5.489518164254280e-10	"O2(g) > 0.21 atm"	3.962688640993907e-01	"pH"	5.100502500000000e+00	"pe"	1.534516081571538e+01	"PO2"	-4.020100500000154e-01	"PH2"	-4.081784672995840e+01	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
